deflag,g1_15_AQ,g1_25_AQ,g2_38_CL,g2_37_CL,g4_61_LF,g4_68_LF,g5_86_PE,g5_99_PE
0,3.424952141,0.135983476,13.41252561,-0.019860473,0.421579491,0.135775326,1.029953337,0.085054902
0,NA,NA,9.594884592,0.005918348,NA,NA,0.977555141,0.037887756
0,2.33767777,0.289244878,5.460617739,0.064737469,1.231103358,0.200719065,0.999004124,0.042378133
1,6.642143214,0.087929649,NA,NA,1.22163968,0.097366589,0.996683207,0.004521936
0,NA,NA,NA,NA,NA,NA,NA,NA
0,5.316727774,0.064932355,15.48924508,0.056548925,0.672732148,0.311154209,1.033498742,0.151994693
0,4.12753715,0.340642799,19.9605452,0.055896219,0.330986102,0.673911012,1.040745708,0.286876154
0,2.481750391,0.441607005,21.31152561,0.044113814,0.595187852,0.674679074,1.01609967,-0.053855228
0,2.700537597,-0.007186974,3.69657149,0.071271426,0.962809256,-0.032409815,0.991767391,0.026118568
0,NA,NA,25.83796685,NA,0.303324145,NA,NA,0.059480451
0,2.926925942,0.223799842,14.65422676,0.058283751,1.430645115,0.416055222,1.004683715,0.074654786
0,7.719995422,-0.122972606,21.17018531,0.097152933,0.450480914,0.325177317,1.007303154,0.004469219
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.345472841,NA,NA,0.13293466,1.554842277,NA,NA,0.058375681
0,NA,NA,NA,0.118039804,NA,0.111536875,NA,NA
0,4.040419782,NA,NA,0.110243889,0.920907634,NA,NA,-0.034488581
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.609350192,-0.003510166,2.441411383,0.084609461,1.172743751,0.752364348,0.978028502,0.031765661
0,NA,NA,NA,0.09883819,0.909991811,NA,NA,-0.0393502
0,2.254544242,NA,28.88669261,0.157057613,NA,NA,NA,NA
0,0.677269374,-0.032522409,20.01493454,0.042002417,0.985322217,0.227561703,1.00068472,0.016472184
0,NA,NA,37.26019413,NA,0.400533319,NA,NA,0.032576912
0,1.436661077,0.295782732,12.71344205,0.00806829,0.688043733,0.342996185,1.01388786,-0.009842302
0,3.586229718,NA,NA,0.035073589,0.755606846,NA,NA,0.171607243
0,NA,NA,NA,0.118460456,NA,0.3680136,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.250915573,0.354575655,NA,NA,0.115898194
0,NA,NA,11.87754352,NA,0.703385354,NA,NA,0.008914047
0,4.830603024,0.046016607,1.997511704,0.095649859,1.189174249,0.333631656,1.015014108,0.05304293
0,2.264457432,0.228902344,16.06400018,0.075083378,0.541288402,-0.041662122,1.000269716,-0.016620031
0,NA,NA,NA,0.099521909,NA,-0.017273372,0.996032197,0.053718537
0,-1.790666704,0.485137539,15.5100147,0.065365034,1.078278793,0.404167085,0.972948049,0.006532671
0,-0.373014165,0.444817199,14.74250473,0.041241197,1.154720026,0.159285016,1.004676946,-0.01392309
0,-0.467078285,0.799710873,4.420956458,0.048563217,1.017208065,0.457383507,0.991502785,-0.031358743
0,1.372287084,0.141039231,NA,NA,0.902201317,0.192969804,0.994297796,-0.041144273
0,0.370029408,0.852213523,NA,NA,0.605173294,0.023026627,1.033726663,0.092348331
0,-0.928332505,NA,19.0125069,-0.014385473,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.77832615,0.465767535,14.65444674,0.148852776,1.007648663,0.208229407,0.991465762,0.08831568
0,NA,NA,35.48665327,NA,0.636425162,NA,NA,0.0780144
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.795943708,NA,NA,0.055160698,0.578313199,NA,NA,0.133829373
0,NA,NA,9.22596948,NA,0.828181615,NA,NA,0.075205512
0,NA,NA,NA,NA,0.53734669,0.230662995,NA,0.057213574
0,7.017461972,0.201866267,NA,NA,0.658263699,-0.053451815,1.018844315,0.214707202
0,NA,NA,15.16193198,0.102258251,NA,NA,1.023791863,0.107069837
0,-1.175171814,0.686788558,NA,NA,NA,0.153899895,1.010921932,NA
0,0.143705849,NA,13.44024511,0.136765865,0.788533327,NA,NA,-0.042702024
0,NA,0.361038428,NA,0.081758232,NA,NA,NA,NA
0,NA,NA,16.26567996,0.118670182,NA,NA,0.990529736,0.145258348
0,1.906350799,0.433225792,NA,NA,0.911674781,0.042744067,1.0098092,0.037592553
0,3.330806047,0.430525854,10.1550651,0.02937142,1.242043358,0.066250668,0.971664841,0.005340377
0,4.324631158,-0.018721748,19.91815742,0.082899311,0.759570274,0.203649161,1.043628913,-0.012392675
0,NA,NA,NA,0.077939904,NA,-0.044983648,NA,NA
0,NA,NA,12.48925941,NA,0.683567441,NA,NA,0.018248896
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.713846504,0.04586592,10.16005887,0.026856277,1.151004773,0.295713122,1.017080627,0.110383269
0,0.196914111,0.456562641,13.25732754,0.057496887,0.64515366,0.300342024,0.996765699,0.083654822
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,0.57084351,NA,0.918491333,NA,NA,0.120254532
0,NA,NA,44.46202682,NA,0.620762055,NA,NA,0.02493158
0,NA,NA,NA,0.148912822,0.719465651,NA,NA,-0.00288013
0,NA,NA,19.60688573,NA,0.68397631,NA,NA,-0.011815962
0,-0.108642292,0.748767711,34.73840293,0.103008142,0.750291648,-0.078452551,0.978617349,-0.026669151
0,0.481633285,0.185896867,20.01179453,0.058735979,1.078769485,0.621267599,0.989005282,-0.020525846
0,1.42610989,0.205880107,11.07614903,0.063655789,1.226161191,0.184497439,1.022974356,0.012196932
0,1.410119565,-0.07668323,15.90149811,0.028381562,0.926437896,0.127513923,1.037402728,0.124941207
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.726780698,0.187273378,16.40860462,0.037485567,0.784435991,0.618449673,1.020955315,0.036095678
0,NA,0.210998385,8.121606224,NA,1.062456841,NA,NA,NA
0,0.094855588,0.72226073,-3.803145946,0.062498191,0.564699903,0.285714492,1.003987427,-0.026424456
0,2.898503989,0.45859887,5.926603865,0.047536804,0.762992468,-0.100909915,0.991977208,0.060317419
0,NA,NA,12.57014069,0.055923322,NA,NA,1.039072655,0.476163894
0,1.642143052,0.253302785,21.51380669,0.086582678,0.780290817,0.171392829,1.008823486,0.080910931
0,3.619060594,-0.089743085,NA,NA,0.584463188,0.379393432,1.00682276,0.019994188
0,NA,NA,24.15003435,NA,0.648825014,NA,NA,0.090030591
0,NA,NA,NA,0.170240201,NA,0.308693535,1.062491354,0.637146428
0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.761445092,0.554456157,NA,NA,1.296529513,-0.014718443,1.002814816,0.054940473
0,3.945114479,NA,38.27060023,0.229610365,0.640778014,NA,NA,0.179072682
0,0.894324949,0.114356605,17.65352332,0.070774952,0.636893114,0.663633235,0.987919729,0.104438915
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.104394792,0.265394543,13.0597882,0.066360806,0.681431982,0.652829352,1.004215744,0.008733912
0,NA,NA,28.30294439,NA,1.877439894,NA,NA,0.058941461
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-1.798626094,0.683022506,7.55704335,0.05531376,0.828559479,0.055649616,1.001000039,0.081567257
0,2.381982874,-0.080369256,44.67779097,0.112099274,0.589421953,-0.009772005,1.036642739,0.059157835
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.63530804,0.021136483,17.77786929,0.11581991,0.247533855,0.60205572,1.030343394,0.106006046
0,-0.061854598,0.100340808,24.94418356,0.036510481,0.866162564,-0.036253623,1.011094732,-0.004200842
0,1.631792293,0.533451765,7.746646641,-0.006968167,0.766504545,0.164730914,1.015296081,0.042674675
0,NA,0.719911395,24.14684606,NA,0.710896371,NA,NA,NA
0,8.253950645,-0.229182111,NA,NA,0.761142688,0.256536902,1.031013085,0.24049223
0,2.354145982,0.41558213,NA,NA,0.482787853,0.057960588,1.024771557,0.071162709
0,1.42056038,0.308883669,NA,NA,0.247644749,0.069614595,1.032007347,0.083615624
0,-0.074446257,0.402959874,5.165057952,0.059867049,0.808851897,0.580023391,0.992367262,0.068839046
0,NA,NA,NA,0.305636014,NA,0.162296024,1.068168942,0.094094836
0,-0.402704207,0.488993061,14.51817021,0.138276367,0.485359186,0.23938646,1.001402854,0.064057438
0,NA,NA,NA,0.022252815,NA,0.366891339,NA,0.205599819
0,-0.180401048,0.393682927,6.020474849,0.056847824,1.246596921,0.150719529,1.019273902,0.01156984
0,NA,NA,NA,NA,1.418399425,0.589419927,NA,0.040505129
0,NA,NA,11.16637891,NA,1.188210937,NA,NA,-0.027641414
0,2.159150084,0.028497176,10.20346941,0.129818863,0.809268775,0.181632501,1.023664946,0.043407842
0,0.900356541,0.828991417,2.663666389,0.052432539,0.995012866,-0.00143893,1.010489105,0.153351443
0,3.867394942,-0.071826202,34.75063918,0.110197518,0.296259591,0.351179101,1.00686869,-0.083242761
0,NA,NA,NA,NA,NA,NA,NA,NA
0,3.470239765,0.116049259,18.95451565,0.041844972,0.871934904,0.133827366,1.001216251,-0.009997242
0,6.311599419,0.089522816,2.676081014,0.053600094,1.133080437,0.140397135,1.033689035,0.113736004
0,4.416837924,0.128326099,17.94357661,0.104305499,1.280915169,0.318890526,1.040893282,0.12129641
0,0.102060393,0.576369689,12.58631659,0.065229189,1.029742839,0.048920516,1.006110608,-0.021641931
0,3.730344437,0.066503907,23.37941542,0.071192901,0.80538527,0.408723617,1.036449859,0.128084644
0,0.230154057,0.781482371,13.7070385,0.007125648,0.641572035,0.67419507,0.99755566,0.079643634
0,-0.395616788,-0.026026133,NA,NA,NA,0.046986377,1.008472344,NA
0,0.38122098,NA,13.35372348,0.017737158,0.305784092,NA,NA,0.063290993
0,NA,NA,NA,0.073058597,NA,0.493807966,NA,0.042507061
0,2.046511544,0.603856978,8.712359134,0.029858591,1.195952027,0.204986666,1.012489332,0.085245598
0,NA,NA,NA,NA,NA,NA,NA,NA
0,3.127241517,0.143691064,NA,NA,1.32800691,0.476632923,1.026555552,0.143476852
0,NA,0.769260127,NA,0.084149523,NA,NA,NA,NA
0,0.349035853,0.934948992,15.31701253,0.043969073,1.132162028,0.096817215,1.028827272,0.092836774
0,1.008176566,0.401679311,NA,NA,1.419742267,-0.0496162,1.036785106,-0.003375822
0,5.283251793,NA,NA,0.058297833,0.856053189,NA,NA,0.046850079
0,0.31454039,0.305302392,12.05255418,0.08331119,0.616143543,0.253342168,1.034207563,0.136429547
0,NA,NA,14.9162325,0.0893984,NA,NA,1.041304146,0.147854673
0,NA,NA,NA,0.040988269,1.459897662,NA,NA,0.106128142
0,NA,NA,22.14084373,NA,0.254899917,NA,NA,0.28942415
0,5.062955359,0.154073152,NA,NA,0.934750891,0.147384489,0.995366076,0.153166252
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.503823994,0.220365552,12.54616433,0.031873227,0.633506037,0.190746828,1.03445323,0.021981455
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.469531931,-0.050548007,20.36970775,0.160010233,0.56299096,0.678796901,0.975014312,-0.025007402
0,1.743035252,0.335639528,8.230938235,0.084212621,0.620186496,0.695697652,0.996410659,0.156675872
0,0.11770589,0.449962369,12.70320187,0.075582741,0.287728157,0.300835562,1.022380775,0.040344039
1,NA,NA,21.40195194,NA,0.857977181,NA,NA,0.113695591
0,NA,NA,8.634820831,NA,NA,0.04454599,NA,0.111054556
0,NA,NA,NA,NA,1.053783296,-0.098457424,NA,0.191997368
0,1.331289417,0.310011774,34.72891535,0.160889494,0.50748942,0.35292184,1.032377613,0.055734213
0,NA,NA,NA,NA,NA,NA,NA,NA
0,3.353907521,0.227998601,29.9889367,0.184146366,0.785196677,0.31174099,1.015845081,0.118270552
0,NA,NA,NA,0.013003467,NA,0.438022482,NA,NA
0,0.272202161,0.37685042,NA,NA,0.420030525,0.285569906,1.029548668,0.081558491
0,NA,NA,23.74777579,0.117725009,NA,NA,1.011338043,-0.006285621
0,NA,NA,16.56378618,NA,0.758491915,NA,NA,0.011132242
0,2.628872053,0.169895824,30.59490013,0.118094172,0.691002503,0.384083037,1.063635572,0.216381614
0,-0.689374519,0.054315144,9.187687924,0.050103714,0.490593102,0.226064931,1.010937921,0.126902682
0,NA,NA,25.85931734,0.056315639,NA,NA,1.011815649,0.10508148
0,8.32673303,NA,15.59356443,0.078011317,NA,NA,NA,NA
0,1.710735052,0.802037635,13.23177634,0.055551352,0.744705717,0.233350709,1.011639947,0.000324553
0,0.246318079,NA,NA,0.088120969,0.398002389,NA,NA,0.091156652
0,NA,NA,9.319933671,NA,1.35061021,NA,NA,0.166245297
0,-1.571534911,0.274180375,3.964208663,0.058443078,0.706413241,0.525970074,1.004499122,0.252100303
0,3.676735251,-0.096623261,26.73623175,0.046171221,NA,0.133002111,NA,NA
0,NA,NA,13.41853168,NA,NA,0.275588123,NA,0.000857747
0,NA,NA,19.43694031,NA,0.444107941,NA,NA,0.085451246
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,45.57676404,NA,0.687106077,NA,NA,0.001097142
0,2.156944015,0.247025672,NA,NA,0.543830613,0.517854396,1.031045336,0.060700914
0,-0.042669592,0.503108986,NA,NA,0.34142567,0.072001177,1.013860186,0.016688767
0,0.258871935,NA,14.63557449,0.084933214,0.899691724,NA,NA,0.022894774
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.239149793,0.134902351,3.610384006,0.01545928,0.698445281,0.177784459,1.025785262,0.049044202
0,3.439164601,0.261956317,NA,NA,0.932842993,0.371362012,1.016696908,0.049415146
0,1.57898568,0.040512969,NA,NA,0.988710151,0.231600835,0.981691421,0.032480116
0,0.498395015,0.347946835,10.20151234,0.050672577,0.758086115,0.350409527,0.999065686,0.079920796
0,3.051728474,NA,4.546295516,0.098612798,NA,NA,NA,NA
0,0.856117176,0.394336812,14.03812716,0.051912148,0.635823577,0.93194731,1.021154383,0.137050309
0,NA,NA,NA,0.168644834,NA,-0.029136218,1.035197786,0.091186854
0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.871321559,NA,8.28550477,0.032396539,1.105804556,NA,NA,-0.007450885
0,1.548698471,0.118525144,9.927454224,0.038494038,1.199398425,0.235236291,1.028530955,0.131980089
0,NA,NA,NA,0.121042734,1.669265615,NA,NA,0.156507448
0,7.309931643,NA,16.55479406,0.061125627,0.842814096,NA,NA,0.137508655
0,-0.372766929,NA,NA,0.105439976,0.466124002,NA,NA,0.096234814
0,3.360893644,0.518936991,24.19610901,0.08028563,0.914462079,0.311114067,0.992893972,0.077022983
0,NA,NA,NA,0.093675402,NA,0.246018951,NA,NA
0,1.047789006,0.161500269,10.44739461,0.069321697,0.496964358,0.232692116,1.023763897,0.328584087
0,2.211016124,0.422504896,NA,NA,1.194098026,0.043565392,1.015906143,0.090723638
0,6.010964772,NA,32.00412037,0.123196263,0.676938765,NA,NA,0.018775186
0,1.73471072,0.233933893,NA,NA,NA,0.625027131,1.003041803,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,4.931847775,0.072184152,13.6460337,0.120141981,1.314902639,0.132671923,1.026726355,0.125139266
0,0.622824386,0.167334761,18.16534263,0.041085073,0.602699613,0.347766297,1.030514283,-0.023850765
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,16.40786034,NA,0.82986589,NA,NA,0.1230778
0,-0.125123497,-0.244518939,14.0485578,0.094899701,0.570309402,-0.055774208,1.031592048,0.145206005
0,NA,NA,NA,0.121900392,NA,0.205061409,1.018417715,0.030715127
0,NA,NA,28.38700203,NA,0.35185617,NA,NA,0.042710451
0,1.416576391,0.130721227,22.37807295,0.110048877,1.065433844,0.294129836,1.020933763,0.099231091
0,8.03630351,0.000105168,34.65469768,0.17743155,0.522770781,0.283286831,1.035706102,0.12251672
0,1.320438753,-0.021070521,24.16041665,0.070626772,0.939593587,0.123474129,1.017975428,-0.061871922
0,2.978372597,0.478830889,NA,NA,NA,-0.108125849,0.984053552,NA
0,NA,NA,25.56433294,0.037682274,NA,NA,1.019903714,0.024407334
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.798734997,0.880330298,NA,NA,NA,0.635858177,1.01747605,NA
0,8.123960648,0.077550302,23.84869485,0.132593345,0.363862553,0.284776212,1.005987479,0.111673966
1,1.773473682,0.591380553,-2.314121859,0.065448087,1.630325355,0.348427877,0.993117323,0.190189961
0,0.248008224,0.156180005,11.96095334,0.11357198,0.910054046,0.301936378,1.036265333,0.285485083
0,1.489950412,0.327593551,4.485370531,0.04732129,0.569099308,0.17251164,1.02822072,0.081757859
0,0.304090442,0.339876103,20.07460559,0.060927482,0.548742892,0.563451375,0.959867843,0.011889375
0,-0.3282723,0.212734514,13.88725442,0.016545579,0.608648783,0.55559493,1.022229217,0.056404348
0,1.050730284,0.509642432,20.2903655,0.081651748,1.750110664,0.009526008,1.004872613,-0.019234911
0,3.435682729,0.270709941,NA,NA,NA,0.177001318,1.023714357,NA
0,-0.22114492,0.146217446,NA,NA,0.631819974,0.318702328,0.998585006,-0.028315366
0,2.031103937,0.01963996,10.50022763,0.082561856,0.884922228,0.320976449,1.025537986,0.21634992
0,1.755043115,0.992842054,22.28902622,0.089514322,0.644123219,0.548628544,1.053211976,0.036899219
0,6.597699051,0.247624201,20.73682026,0.091705378,0.620120854,0.337159775,1.058108761,0.264961079
0,NA,NA,20.45199795,NA,1.843912199,NA,NA,0.128319156
0,-0.50012848,0.430060835,15.05126547,0.062308744,1.155029202,0.091554332,0.981825581,0.055089751
0,2.732274599,0.118178279,20.91884809,0.027223114,1.304477088,0.331687359,1.016307199,0.042516211
0,NA,NA,NA,NA,0.773106287,0.025281593,NA,0.254837301
0,1.472851475,0.144073307,22.67092736,0.076967242,0.868229133,-0.053021022,0.994653442,0.023236648
0,NA,NA,NA,NA,0.757500738,0.208529266,NA,0.021145319
0,NA,NA,1.660751747,NA,NA,-0.030262234,NA,0.099266625
0,3.864368322,0.120857267,30.61351433,0.158649788,0.697179363,0.422421984,1.005926055,0.113938768
0,-1.31262979,0.538791523,7.673466186,0.03191711,0.950941545,-0.022419621,1.011648295,-0.028150937
0,3.447382357,-0.179217194,18.25257044,0.087634341,0.821881456,0.03229298,1.037632299,0.186487971
0,NA,NA,21.88652098,0.098043574,NA,NA,1.03586846,0.133468465
0,1.044629735,0.34559756,16.54467272,0.13642077,1.0001619,0.258231428,1.010531203,0.064696082
0,-1.425829357,0.087169808,11.36499853,0.062748579,0.933363995,0.39252945,1.006046197,-0.013894157
0,2.082798632,0.27106439,NA,NA,0.399157374,0.107354002,1.049473722,0.046682165
0,0.50364469,0.686408209,20.82456551,0.082830618,1.303228587,0.175135926,1.044077935,0.235740231
0,0.846627963,0.321562817,10.34113331,0.053074953,1.423488284,0.012347155,1.019789618,0.131165454
0,NA,NA,18.53699831,NA,0.535921992,NA,NA,0.106878567
0,NA,NA,NA,0.08691219,NA,0.234165755,1.045143067,0.111529408
0,0.586576708,0.864786259,17.93953883,0.053153982,0.838615164,0.135109616,0.98534029,0.036690592
0,2.626264297,0.13655614,6.870698256,0.021415175,0.651493849,0.540602509,1.007849447,0.104049073
0,0.448099239,0.664746271,NA,NA,0.663381634,0.41467825,1.004198677,0.087437906
0,NA,NA,20.0516913,0.033455297,NA,NA,1.037282954,0.200399802
0,0.288403873,-0.02598549,15.84733959,0.063119052,1.681794473,0.200372734,0.99234073,0.031538141
0,2.068120853,0.398098256,2.914734899,0.034168579,0.939942271,0.716930208,1.010266439,0.04450225
0,1.099094398,0.288163015,26.3311613,0.123887701,0.888116015,0.39452846,0.99884671,0.089498396
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.522741357,0.296485406,-0.314909786,0.044974392,1.050718897,0.070570875,1.018456536,0.180967104
0,2.702595987,0.023324737,14.84492962,0.169515022,0.604875665,0.263253156,0.992146905,0.031921906
0,1.644909585,0.381100934,9.172855543,0.021587989,0.746048202,0.174348297,0.988458815,0.077146195
0,1.582395546,0.130170872,14.03919383,0.080781167,0.646146643,0.11379683,1.031658434,0.092963531
0,NA,NA,2.261478462,NA,0.39103432,NA,NA,0.166083195
0,NA,NA,NA,0.042712542,NA,0.722864061,NA,NA
0,2.602376007,0.456305647,12.35681581,0.040980122,1.029501253,0.130801386,1.017724848,0.028319115
0,0.753818833,0.704278186,1.617716509,-0.005401522,1.189817486,0.056282229,0.989176546,0.086613438
0,2.114158899,0.302038601,-5.125948777,0.033629956,0.963226556,0.28258791,1.000872066,-0.017438594
0,NA,NA,23.37071104,NA,0.735165636,NA,NA,-0.022980124
0,0.099954243,0.510341647,NA,NA,0.795537648,0.113331661,1.033891946,0.011860151
0,NA,NA,24.34165563,NA,0.43202311,NA,NA,0.067187728
0,-0.427787034,0.599997869,4.560358688,0.01017678,1.26294003,-0.011206797,1.001326567,0.080503706
1,NA,-0.066265073,26.19814819,NA,1.261549615,NA,NA,NA
0,2.816155327,0.33705534,10.7898641,0.097458266,0.7565444,0.059493401,1.02531101,0.126607791
0,6.44159814,NA,23.54344815,0.094152776,1.247729112,NA,NA,0.086202398
0,2.241628426,0.25861722,20.05772264,0.037417238,0.399858004,0.223103118,1.034198306,0.14045289
0,2.326633279,0.028956731,18.2413726,0.031947536,0.571922305,0.057196938,1.008923812,0.008081746
1,NA,NA,9.393900196,NA,1.053166889,NA,NA,0.034926949
0,2.531997326,0.205825481,13.54761522,-0.015395275,0.863654759,-0.118236658,1.050745172,0.271161258
0,NA,NA,NA,0.24220433,NA,0.258491537,NA,0.0251039
0,1.934492934,-0.011762605,NA,NA,0.746971767,0.443316972,1.019935862,0.023211989
0,4.250655348,-0.062563357,31.88173106,0.132627233,0.940635814,0.702151894,1.000528211,0.025746063
1,NA,NA,NA,0.229186195,0.680301187,NA,NA,0.040989508
0,NA,NA,NA,0.062174463,NA,0.246845948,0.995420277,0.076351165
0,1.161294414,NA,NA,0.113185175,0.667055545,NA,NA,0.04471921
0,1.69071267,0.81556812,7.749592389,0.016200722,NA,0.648055439,NA,NA
0,NA,NA,NA,0.09985168,NA,0.524628505,NA,0.05732163
0,3.329176324,-0.063623314,4.251000136,-0.004071615,0.281001226,0.118050362,1.003858414,-0.010876148
0,NA,NA,24.61199417,NA,0.782293781,NA,NA,0.024832155
0,4.383401738,0.167313899,3.504787513,0.030400257,0.934938194,0.063659737,1.009441975,0.145170528
0,6.070652791,NA,17.94237591,0.136181827,0.994089706,NA,NA,0.247691662
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.128414798,NA,0.169987877,NA,NA
0,-0.231433523,-0.023194041,22.59307793,0.118925966,0.591559649,0.214441829,1.033243276,0.028270734
0,NA,NA,13.54553384,0.106135824,NA,NA,0.994261844,0.102149857
0,1.709421532,0.429318031,10.73859888,0.029018618,1.099063185,0.274269266,1.023411412,0.025255929
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.530244906,NA,NA,0.041264377,1.333597302,NA,NA,0.232422712
0,0.388029081,0.373134857,8.49672516,0.025351677,0.843622502,-0.040095147,1.015811129,0.137529879
1,4.650780633,NA,13.02888942,0.042883609,1.31871168,NA,NA,-0.009226401
0,NA,NA,22.49335403,0.094003588,NA,NA,1.046748768,0.249622983
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.866701052,NA,12.97481399,0.13428393,0.780863095,NA,NA,0.156808641
0,NA,NA,22.62741715,NA,0.816982842,NA,NA,0.117138604
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,19.08608854,NA,1.610167709,NA,NA,0.009193294
0,NA,0.182982831,40.43153213,NA,0.444801199,NA,NA,NA
0,NA,NA,15.27119898,NA,0.62685438,NA,NA,0.069306907
0,NA,NA,NA,0.10960817,0.951738776,NA,NA,0.069660342
0,NA,NA,NA,0.071864289,NA,0.157607519,NA,0.046374861
0,0.816331483,0.227152576,19.70258914,0.08930977,0.798675686,0.18546572,0.979445681,-0.033641505
0,1.515573744,0.393074607,12.9005511,0.032005026,0.849634915,0.278969346,0.99842673,0.16393642
0,2.91649128,0.371124936,28.12682852,0.170144672,1.140632405,0.212578161,1.025574563,0.00714175
0,NA,NA,NA,0.165847525,0.947914424,NA,NA,0.427783509
0,1.247344898,0.11539534,22.62855522,0.091225999,0.756728705,0.303539319,0.995794869,0.042421949
0,NA,NA,11.13457026,NA,0.967739733,NA,NA,0.133529483
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.878105927,-0.180379915,25.55025578,0.146898573,0.724210138,0.180960666,1.063146651,0.236726624
0,NA,NA,NA,0.13779871,NA,0.418598345,1.024608392,0.073406911
0,2.570446116,-0.011330517,36.4874573,0.113653803,0.273722427,0.325753029,1.001977345,-0.041589514
0,-2.494795716,0.991881368,13.88748897,0.061769213,1.105372973,0.118191587,1.000396498,0.011457058
0,-0.88783489,NA,17.43524305,0.068674372,0.880749397,NA,NA,-0.086777431
0,-0.316214268,0.366442823,NA,NA,0.578791768,0.158574751,1.014321188,0.085672801
0,NA,NA,NA,NA,NA,NA,NA,NA
0,4.070994607,0.108151199,NA,NA,NA,0.137010097,1.011279853,NA
0,NA,NA,NA,0.05385081,NA,0.491244811,0.994128082,0.068386388
0,NA,NA,14.34035722,NA,NA,0.525689413,NA,-0.004807184
0,6.030159335,0.042151242,14.22575307,0.11276748,0.824610438,0.078767075,1.026870278,0.161095103
0,NA,NA,NA,0.078547808,NA,0.359560621,1.016886465,0.12239244
0,NA,NA,18.30143362,0.064278846,NA,NA,1.021493487,0.183960697
0,1.136043693,0.790008816,15.24684325,0.086265337,1.28110846,0.370406195,1.018633642,0.100937484
0,NA,NA,24.71042789,NA,0.742249937,NA,NA,-0.00602487
0,4.122886148,-0.272605286,12.0290605,0.085867691,NA,0.067462993,NA,NA
0,NA,NA,32.2092895,NA,0.883240311,NA,NA,0.063263273
0,1.91725792,0.471244864,16.33705056,0.09683118,1.597607035,0.187110697,0.975567169,0.033206627
0,NA,NA,9.335323798,0.040313771,NA,NA,1.018217162,0.192215556
0,-0.32812267,0.809277219,NA,NA,NA,0.296780429,1.00579122,NA
0,NA,NA,17.34817413,NA,0.532169857,NA,NA,0.011179085
0,NA,NA,NA,0.141111735,0.418318563,NA,NA,0.101343569
0,3.093312525,-0.027527375,9.529034777,0.127801036,1.103213402,0.064402051,0.988700362,0.029689523
0,-1.304607386,0.719898916,6.498336664,0.019661813,0.868613423,0.205891,0.995163477,0.065086788
0,2.789970088,NA,20.29408738,0.145698372,0.899867622,NA,NA,0.115648309
0,4.904694715,-0.006221106,NA,NA,NA,-0.043875365,1.025621378,NA
0,1.354044156,0.125371911,NA,NA,NA,0.4152259,1.009758753,NA
0,NA,NA,NA,0.043237121,NA,0.323302892,1.013160427,0.016655399
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.086085272,NA,0.311810978,1.010490778,0.095152786
0,3.781583013,0.341242946,11.05228575,0.031599676,0.958147997,0.316987148,1.05874953,0.141183099
0,NA,NA,20.08265832,NA,NA,0.305921593,NA,0.108407089
0,NA,NA,NA,0.034176688,NA,0.110475815,NA,0.227843721
0,3.945851413,0.045361902,NA,NA,NA,-0.111315472,0.994589065,NA
0,3.541120209,0.250357174,21.47510586,0.11165539,0.914029736,-0.059037805,1.049681069,0.239592909
0,0.230451822,0.42610556,14.43647102,0.050431651,0.839658463,0.483695606,0.98037746,0.068382517
0,NA,NA,21.54032509,NA,1.216547007,NA,NA,0.058157075
0,NA,NA,30.92507398,0.14005686,NA,NA,0.990873774,0.148084164
0,NA,NA,21.60735849,0.115799069,NA,NA,1.003559467,-0.00559796
0,2.146442455,0.30169002,14.332552,0.031260069,NA,0.35197916,NA,NA
0,NA,NA,27.52775339,NA,0.558212648,NA,NA,0.026658828
